EntityName,CIK,Metric,End,Value
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2013-09-30,1936000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2013-12-31,1734000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2013-12-31,1734000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2013-12-31,1734000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2013-12-31,1734000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2013-12-31,1734000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-03-31,1425000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-06-30,1398000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-09-30,1616000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-12-31,1677000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-12-31,1677000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-12-31,1677000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-12-31,1677000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2014-12-31,1677000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-03-31,1649000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-06-30,1587000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-09-30,1470000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-12-31,1710000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-12-31,1710000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-12-31,1710000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-12-31,1710000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2015-12-31,1710000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-03-31,1383000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-06-30,1356000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-09-30,1887000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-12-31,1922000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-12-31,1922000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-12-31,1922000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-12-31,1922000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2016-12-31,1922000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-03-31,1723000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-06-30,1653000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-09-30,1327000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-12-31,1020000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-12-31,691000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-12-31,691000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-12-31,691000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2017-12-31,691000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-03-31,808000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-06-30,1077000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-09-30,1085000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-12-31,782000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-12-31,782000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-12-31,782000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-12-31,782000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2018-12-31,782000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-03-31,879000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-06-30,831000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-09-30,789000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-12-31,834000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-12-31,834000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-12-31,834000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-12-31,834000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2019-12-31,834000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-03-31,816000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-06-30,785000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-09-30,764000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-12-31,715000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-12-31,715000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-12-31,715000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-12-31,715000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2020-12-31,715000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-03-31,677000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-06-30,646000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-09-30,505000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-12-31,474000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-12-31,474000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-12-31,474000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-12-31,474000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2021-12-31,474000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2022-03-31,507000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2022-06-30,483000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2022-09-30,477000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2022-12-31,470000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2022-12-31,470000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2022-12-31,470000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2022-12-31,470000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2023-03-31,411000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2023-06-30,367000000.0
THE BOEING COMPANY,12927,PropertySubjectToOrAvailableForOperatingLeaseNet,2023-09-30,359000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-03-31,29000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-03-31,29000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-06-30,246000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-06-30,246000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-09-30,296000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-09-30,296000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-12-31,314000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2020-12-31,314000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-03-31,10000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-03-31,10000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-06-30,-16000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-06-30,16000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-09-30,15000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-09-30,15000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-12-31,24000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2021-12-31,24000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2022-03-31,7000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2022-03-31,7000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2022-06-30,5000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2022-06-30,5000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2022-12-31,-2000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2023-03-31,-1000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2023-06-30,5000000.0
THE BOEING COMPANY,12927,ProvisionForDoubtfulAccounts,2023-09-30,8000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2009-12-31,45000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2010-12-31,51000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2010-12-31,51000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2011-03-31,-15000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2011-06-30,-65000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2011-09-30,-220000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2011-12-31,-269000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2011-12-31,-269000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2011-12-31,-269000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2012-06-30,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2012-06-30,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2012-09-30,-4000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2012-09-30,-4000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2012-12-31,-10000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2012-12-31,-10000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2012-12-31,-10000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-03-31,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-03-31,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-06-30,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-06-30,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-09-30,-7000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-09-30,-7000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-12-31,-11000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-12-31,-11000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2013-12-31,-11000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-03-31,-23000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-03-31,-23000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-06-30,-26000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-06-30,-26000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-09-30,-26000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-09-30,-26000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-12-31,-28000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-12-31,-28000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2014-12-31,-28000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-03-31,-2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-03-31,-2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-06-30,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-06-30,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-09-30,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-09-30,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-12-31,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-12-31,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2015-12-31,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-03-31,-2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-03-31,-2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-06-30,-4000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-06-30,-4000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-09-30,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-09-30,-5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-12-31,-7000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-12-31,-7000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2016-12-31,-7000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-03-31,7000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-03-31,7000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-06-30,5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-06-30,5000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-09-30,4000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-09-30,4000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-12-31,2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-12-31,2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2017-12-31,2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-03-31,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-03-31,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-06-30,-2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-06-30,-2000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-09-30,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-09-30,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-12-31,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-12-31,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2018-12-31,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-03-31,249000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-03-31,249000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-06-30,249000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-06-30,249000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-09-30,249000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-09-30,249000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-12-31,250000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-12-31,250000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2019-12-31,250000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2020-06-30,9000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2020-06-30,9000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2020-09-30,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2020-09-30,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2020-12-31,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2020-12-31,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2021-06-30,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2021-06-30,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2021-09-30,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2021-09-30,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2022-03-31,48000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2022-06-30,42000000.0
THE BOEING COMPANY,12927,ProvisionForLoanAndLeaseLosses,2022-09-30,39000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLeaseAndOtherLosses,2010-12-31,-51000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLeaseAndOtherLosses,2011-12-31,269000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLeaseAndOtherLosses,2012-12-31,10000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2020-06-30,9000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2020-06-30,9000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2020-09-30,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2020-09-30,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2020-12-31,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2020-12-31,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2020-12-31,12000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2021-06-30,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2021-06-30,1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2021-09-30,3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2021-09-30,3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2021-12-31,1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2022-03-31,48000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2022-03-31,48000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2022-06-30,42000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2022-06-30,42000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2022-09-30,38000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2022-09-30,39000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2022-12-31,37000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2023-03-31,-1000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2023-06-30,-3000000.0
THE BOEING COMPANY,12927,ProvisionForLoanLossesExpensed,2023-09-30,-4000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2009-12-31,2738000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2010-12-31,2743000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2010-12-31,2743000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2011-12-31,501000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2011-12-31,501000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2012-12-31,387000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2012-12-31,387000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2013-12-31,360000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2013-12-31,360000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2014-12-31,414000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2014-12-31,414000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2015-12-31,757000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2015-12-31,757000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2016-12-31,1385000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2016-12-31,1385000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2017-12-31,1683000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2017-12-31,622000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2018-12-31,1488000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2018-12-31,1488000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2019-12-31,1681000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2019-12-31,1681000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2020-12-31,1913000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2020-12-31,1913000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2021-12-31,2014000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2021-12-31,2014000000.0
THE BOEING COMPANY,12927,ProvisionForLossOnContracts,2022-12-31,4060000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2011-12-31,-1029000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2012-12-31,-1332000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2012-12-31,-1332000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-03-31,-392000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-06-30,-766000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-06-30,-374000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-09-30,-1194000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-09-30,-1194000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-09-30,-428000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-09-30,-428000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-12-31,-1568000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-12-31,-1568000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2013-12-31,-1568000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-03-31,-383000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-03-31,-383000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-06-30,-547000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-06-30,-547000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-06-30,-164000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-06-30,-164000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-09-30,-714000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-09-30,-714000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-09-30,-167000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-09-30,-167000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-12-31,-869000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-12-31,-869000000.0
THE BOEING COMPANY,12927,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,2014-12-31,-869000000.0
